date,result ranking,general classification,race name,distance,PCS point,UCI point,year
15.06 » 19.06,,,GP du Midi-Libre () ,,,,1993
,90,,General classification ,,,,1993
04.04,4,,GP de la Ville de Rennes () ,193,32,,1993
04.10,61,,Grand Prix Téléglobe (CDM) ,224,5,,1992
06.09,DNF,,World Championships - Road Race (WC) ,261.6,,,1992
17.06 » 26.06,,,Tour de Suisse () ,,,,1992
,51,,General classification ,,5,,1992
26.04,46,,Tour de Berne () ,206.4,,,1992
17.08 » 22.08,,,Ronde van Nederland () ,,,,1991
,54,,General classification ,,,,1991
20.08,9,,Stage 3 - Arnhem › Tilburg ,187,,,1991
17.04,73,,La Flèche Wallonne () ,203,5,,1991
09.09 » 18.09,,,Tour de la Communauté européenne () ,,,,1988
,75,,General classification ,,,,1988
