date,result ranking,general classification,race name,distance,PCS point,UCI point,year
06.05 » 11.05,,,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais () ,,,,1997
,100,,General classification ,,,,1997
11.05,8,,Stage 7 - Grande-Synthe › Dunkerque ,177,1,,1997
29.03 » 31.03,,,Critérium International (2.2) ,,,,1997
29.03,13,,Stage 1 - Blaye-les-Mines  › Rabastens ,188,,,1997
23.03,10,,Cholet-Pays de Loire () ,202,14,,1997
09.03 » 16.03,,,Paris - Nice () ,,,,1997
,98,,General classification ,,5,,1997
16.03,7,,Stage 7a - Nice › Nice ,69.8,4,,1997
13.03,4,,Stage 4 - Cournon-d'Auvergne › Vénissieux ,197.5,13,,1997
11.03,8,,Stage 2 - Bourges › Montluçon ,173,3,,1997
10.03,24,,Stage 1 - Vendôme › Bourges ,162.5,,,1997
02.03,35,,Kuurne-Bruxelles-Kuurne (1.2) ,199,,,1997
01.03,77,,Omloop Het Volk (1.1) ,200,,,1997
23.02,30,,Classic Haribo (1.4) ,204,,,1997
06.06 » 09.06,,,Tour de Luxembourg (2.2) ,,,,1996
07.06,85,,Stage 2 - Dudelange › Bertrange ,183,,,1996
07.04,76,,GP de la Ville de Rennes (1.4) ,193.1,,,1996
07.02 » 11.02,,,Etoile de Bessèges () ,,,,1996
,87,,General classification ,,,,1996
14.09,109,,Paris-Bruxelles () ,252,,,1995
17.06 » 20.06,,,Route du Sud () ,,,,1995
17.06,3,,Stage 1a - Villeneuve-sur-Lot › Villeneuve-sur-Lot ,118,7,,1995
13.05 » 04.06,,,Giro d'Italia () ,,,,1995
,117,,General classification ,,20,,1995
25.05,5,,Stage 12 - Borgo a Mozzano › Cento ,196,18,,1995
15.05,23,,Stage 3 - Spoleto › Marotta ,161,,,1995
15.05,105,,Stage 3 - Spoleto › Marotta ,161,,,1995
13.05,181,,Stage 1 - Perugia › Terni ,205,,,1995
02.05 » 07.05,,,4 Jours de Dunkerque / Tour du Nord-pas-de-Calais () ,,,,1995
,40,,General classification ,,,,1995
23.04,16,,Tour de Vendée () ,199.2,5,,1995
18.04,32,,Paris-Camembert () ,200,,,1995
18.03,147,,Milano-Sanremo (CDM) ,294,5,,1995
16.02,89,,Classic Haribo () ,186,,,1995
01.02 » 05.02,,,Etoile de Bessèges () ,,,,1995
05.02,7,,Stage 5 - Molières-sur-Cèze › Bessèges ,137,2,,1995
02.02,5,,Stage 2 - Les Salles-du-Gardon › Les Salles-du-Gardon ,141.2,4,,1995
31.01,10,,Grand Prix d'Ouverture La Marseillaise () ,142.6,14,,1995
22.09,39,,Milano-Vignola () ,199,,,1994
08.08 » 14.08,,,Rothaus Regio-Tour International () ,,,,1994
09.08,1,,Stage 1 - Mulhouse › Trois-Epis ,165.5,20,,1994
08.08,3,,Prologue ,,7,,1994
08.04 » 11.04,,,Circuit Cycliste Sarthe - Pays de la Loire (2.1) ,,,,1989
11.04,8,,Stage 4b - Conlie › Le Mans  ,100,1,,1989
11.04,7,,Stage 4a - Le Mans  › Conlie ,100,2,,1989
10.04,6,,Stage 3 - Bonnétable › Arnage ,194,3,,1989
15.08 » 18.08,,,Tour du Limousin (2.1) ,,,,1987
,14,,General classification ,,7,,1987
08.06 » 12.06,,,Tour de Luxembourg () ,,,,1987
,53,,General classification ,,,,1987
