date,result ranking,general classification,race name,distance,PCS point,UCI point,year
09.09 » 15.09,,,Volta Ciclista a Catalunya () ,,,,1992
,79,,General classification ,,5,,1992
10.08 » 14.08,,,Tour of Britain (2.1) ,,,,1992
,63,,General classification ,,,,1992
27.08,6,,Veenendaal - Veenendaal () ,208,24,,1992
17.08 » 22.08,,,Ronde van Nederland () ,,,,1992
,52,,General classification ,,,,1992
01.06 » 08.06,,,Critérium du Dauphiné Libéré () ,,,,1992
,61,,General classification ,,5,,1992
28.05,26,,Grand Prix de Wallonie () ,203.7,,,1992
13.10,162,,Paris - Tours (CDM) ,286,5,,1991
18.09,57,,Paris-Bruxelles () ,246,,,1991
08.09,52,,GP de Fourmies / La Voix du Nord () ,210,,,1991
06.08 » 10.08,,,Tour of Britain (2.1) ,,,,1991
,47,,General classification ,,,,1991
17.08 » 22.08,,,Ronde van Nederland () ,,,,1991
,44,,General classification ,,,,1991
21.08,28,,Veenendaal - Veenendaal () ,210,,,1991
10.08,19,,Stage 5 - Liverpool › Leeds ,208,,,1991
30.06,18,,National Championships Netherlands - Road Race (NC) ,230.1,,,1991
18.06 » 28.06,,,Tour de Suisse () ,,,,1991
,41,,General classification ,,5,,1991
03.06 » 10.06,,,Critérium du Dauphiné Libéré () ,,,,1991
,79,,General classification ,,5,,1991
29.04 » 19.05,,,Vuelta a España () ,,,,1991
,97,,General classification ,,20,,1991
20.10,56,,Giro di Lombardia (CDM) ,246,5,,1990
18.10,41,,Gran Piemonte () ,190,,,1990
14.10,113,,Paris - Tours (CDM) ,283.5,5,,1990
03.10 » 07.10,,,Tour of Ireland () ,,,,1990
,23,,General classification ,,,,1990
23.09,58,,GP de Fourmies / La Voix du Nord () ,211,,,1990
19.09,92,,Paris-Bruxelles () ,246,,,1990
16.09,12,,Grand Prix d'Isbergues - Pas de Calais () ,220,10,,1990
07.09 » 13.09,,,Volta Ciclista a Catalunya () ,,,,1990
,92,,General classification ,,5,,1990
13.08 » 19.08,,,Ronde van Nederland () ,,,,1990
,20,,General classification ,,8,,1990
11.08,152,,Clásica Ciclista San Sebastián (CDM) ,248,5,,1990
09.05 » 22.05,,,Tour de Trump () ,,,,1990
13.05,2,,Stage 4 ,,18,,1990
17.03,34,,Milano-Sanremo (CDM) ,294,6,,1990
12.10,22,,Gran Piemonte () ,196,,,1989
08.10,49,,Paris - Tours (CDM) ,283.5,5,,1989
20.09,71,,Paris-Bruxelles () ,294,,,1989
17.09,8,,Grand Prix d'Isbergues - Pas de Calais () ,221.5,18,,1989
14.08 » 19.08,,,Ronde van Nederland () ,,,,1989
,19,,General classification ,,10,,1989
12.08,33,,Clasica Ciclista San Sebastian (CDM) ,244,5,,1989
30.07,20,,Wincanton Classic (CDM) ,236.5,15,,1989
01.07 » 24.07,,,Tour de France () ,,,,1989
,119,,General classification ,,25,,1989
24.07,78,,Stage 21 (ITT) - Versailles › Paris ,24.5,,,1989
23.07,27,,Stage 20 - Aix les Bains › l'Isle d'Abeau ,130,,,1989
22.07,120,,Stage 19 - Villard de Lans › Aix les Bains ,125,,,1989
21.07,125,,Stage 18 - Bourg d'Oisans › Villard-de-Lans (Côte 2000) ,91.5,,,1989
20.07,65,,Stage 17 - Briançon › l'Alpe d'Huez ,165,,,1989
19.07,102,,Stage 16 - Gap › Briançon ,175,,,1989
16.07,110,,Stage 15 (ITT) - Gap › Orcières-Merlette ,39,,,1989
15.07,84,,Stage 14 - Marseille › Gap ,240,,,1989
14.07,114,,Stage 13 - Montpellier › Marseille ,179,,,1989
13.07,84,,Stage 12 - Toulouse › Montpellier ,242,,,1989
12.07,70,,Stage 11 - Luchon › Blagnac ,158.5,,,1989
11.07,143,,Stage 10 - Cauterets › Superbagnères ,136,,,1989
10.07,162,,Stage 9 - Pau › Cauterets ,147,,,1989
09.07,77,,Stage 8 - Labastide d'Armagnac › Pau ,157,,,1989
08.07,70,,Stage 7 - Poitiers › Bordeaux ,258.5,,,1989
