date,result ranking,general classification,race name,distance,PCS point,UCI point,year
04.06,67,,US Pro Championship () ,250,,,1995
24.04 » 05.05,,,Tour DuPont () ,,,,1995
,53,,General classification ,,,,1995
26.04,6,,Stage 2 - Fredericksburg › Richmond ,141,3,,1995
08.04 » 15.05,,,Tour DuPont () ,,,,1994
,16,,General classification ,,16,,1994
06.05 » 17.05,,,Tour DuPont () ,,,,1993
13.05,1,,Stage 7 - Richmond › Lynchburg ,204,30,,1993
,11,,General classification ,,36,,1993
04.07 » 26.07,,,Tour de France () ,,,,1992
18.07,DNF,,Stage 13 - Saint-Gervais › Sestriere ,254.5,,,1992
17.07,166,,Stage 12 - Dole › Saint-Gervais-les-Bains ,192,,,1992
15.07,160,,Stage 11 - Straatsburg › Mulhouse ,249.5,,,1992
14.07,172,,Stage 10 - Luxembourg › Straatsburg ,217,,,1992
13.07,161,,Stage 9 (ITT) - Luxembourg › Luxembourg ,65,,,1992
12.07,159,,Stage 8 - Valkenburg › Koblenz ,206.5,,,1992
11.07,164,,Stage 7 - Brussel › Valkenburg ,196.5,,,1992
10.07,170,,Stage 6 - Roubaix › Brussel ,167,,,1992
09.07,51,,Stage 5 - Nogent-sur-Oise › Wasquehal ,196,,,1992
08.07,6,,Stage 4 (TTT) - Libourne › Libourne ,63.5,,,1992
07.07,72,,Stage 3 - Pau › Bordeaux ,218,,,1992
06.07,140,,Stage 2 - San Sebastian › Pau ,255,,,1992
05.07,158,,Stage 1 - San Sebastian › San Sebastian ,194.5,,,1992
04.07,96,96,Prologue - San Sebastian › San Sebastian ,8,,,1992
17.06 » 26.06,,,Tour de Suisse () ,,,,1992
,70,,General classification ,,5,,1992
11.06 » 14.06,,,Tour de Luxembourg () ,,,,1992
,3,,General classification ,,50,,1992
11.06,1,,Stage 1 - Luxembourg › Dippach ,194,20,,1992
21.04,41,,Paris-Camembert () ,200,,,1992
06.04 » 10.04,,,Vuelta Ciclista al Pais Vasco () ,,,,1992
,54,,General classification ,,5,,1992
28.03 » 30.03,,,Critérium International () ,,,,1992
,74,,General classification ,,,,1992
21.03,43,,Milano-Sanremo (CDM) ,294,5,,1992
08.03 » 15.03,,,Paris - Nice () ,,,,1992
,28,,General classification ,,7,,1992
15.03,10,,Stage 7a - Mandelieu-la-Napoule › Nice ,105,1,,1992
06.09 » 12.09,,,Volta Ciclista a Catalunya () ,,,,1991
,84,,General classification ,,5,,1991
06.08 » 10.08,,,Tour of Britain (2.1) ,,,,1991
,44,,General classification ,,,,1991
06.07 » 28.07,,,Tour de France () ,,,,1991
,95,,Mountains classification ,,,,1991
,138,,General classification ,,25,,1991
28.07,88,,Stage 22 - Melun › Paris ,178,,,1991
27.07,140,,Stage 21 (ITT) - Lugny › Mâcon ,57,,,1991
26.07,41,,Stage 20 - Aix les Bains › Mâcon ,160,,,1991
25.07,110,,Stage 19 - Morzine › Aix les Bains ,177,,,1991
24.07,128,,Stage 18 - Bourg d'Oisans › Morzine ,255,,,1991
23.07,150,,Stage 17 - Gap › l'Alpe d'Huez ,125,,,1991
22.07,84,,Stage 16 - Alès › Gap ,215,,,1991
21.07,144,,Stage 15 - Albi › Alès ,235,,,1991
20.07,133,,Stage 14 - Saint-Gaudens › Castres ,172.5,,,1991
19.07,151,,Stage 13 - Jaca › Val Louron ,232,,,1991
18.07,138,,Stage 12 - Pau › Jaca ,192,,,1991
16.07,158,,Stage 11 - Quimper › Saint-Herblain ,246,,,1991
15.07,39,,Stage 10 - Rennes › Quimper ,207.5,,,1991
14.07,37,,Stage 9 - Alençon › Rennes ,161,,,1991
13.07,149,,Stage 8 (ITT) - Argentan › Alençon ,73,,,1991
12.07,194,,Stage 7 - Le Havre › Argentan ,196.5,,,1991
11.07,37,,Stage 6 - Arras › Le Havre ,259,,,1991
10.07,141,,Stage 5 - Reims › Valenciennes ,149.5,,,1991
09.07,129,,Stage 4 - Dijon › Reims ,286,,,1991
08.07,55,,Stage 3 - Villeurbanne › Dijon ,210.5,,,1991
07.07,8,,Stage 2 (TTT) - Bron › Chassieu ,36.5,,,1991
07.07,127,,Stage 1 - Lyon › Lyon ,114.5,,,1991
06.07,80,80,Prologue - Lyon › Lyon ,5.4,,,1991
18.06 » 28.06,,,Tour de Suisse () ,,,,1991
,71,,General classification ,,5,,1991
26.06,3,,Stage 8 - Genève › Murten ,202,18,,1991
03.06 » 10.06,,,Critérium du Dauphiné Libéré () ,,,,1991
,74,,General classification ,,5,,1991
30.03 » 01.04,,,Critérium International () ,,,,1991
,80,,General classification ,,,,1991
23.03,38,,Milano-Sanremo (CDM) ,294,5,,1991
10.03 » 17.03,,,Paris - Nice () ,,,,1991
,37,,General classification ,,5,,1991
17.03,44,,Stage 7 (ITT) - Nice › Col d'Eze ,12,,,1991
14.03,25,,Stage 4 - Dieulefit › Marseille ,179,,,1991
12.03,21,,Stage 2 - Cusset › Saint-Etienne ,157,,,1991
10.03,49,,Prologue - Fontenay-sous-Bois › Fontenay-sous-Bois ,6.5,,,1991
20.10,58,,Giro di Lombardia (CDM) ,246,5,,1990
18.10,5,,Gran Piemonte () ,190,28,,1990
14.10,96,,Paris - Tours (CDM) ,283.5,5,,1990
03.10 » 07.10,,,Tour of Ireland () ,,,,1990
,31,,General classification ,,,,1990
11.08,155,,Clásica Ciclista San Sebastián (CDM) ,248,5,,1990
30.06 » 22.07,,,Tour de France () ,,,,1990
,83,,General classification ,,25,,1990
22.07,68,,Stage 21 - Brétigny-sur-Orge › Paris ,182.5,,,1990
21.07,71,,Stage 20 (ITT) - Lac de Vassivière › Lac de Vassivière ,45.5,,,1990
20.07,110,,Stage 19 - Castillon-la-Bataille › Limoges ,182.5,,,1990
19.07,75,,Stage 18 - Pau › Bordeaux ,202,,,1990
18.07,77,,Stage 17 - Lourdes › Pau ,150,,,1990
17.07,108,,Stage 16 - Blagnac › Luz-Ardiden ,215,,,1990
16.07,148,,Stage 15 - Millau › Revel ,170,,,1990
15.07,118,,Stage 14 - Le Puy › Millau - Montée du Causse Noir ,205,,,1990
14.07,79,,Stage 13 - Villard de Lans › Saint-Etienne ,149,,,1990
12.07,87,,Stage 12 (ITT) - Fontaine › Villard de lans ,33.5,,,1990
11.07,92,,Stage 11 - Saint Gervais › L'Alpe d'Huez ,182.5,,,1990
10.07,95,,Stage 10 - Genève › Saint-Gervais-les-Bains ,118.5,,,1990
09.07,97,,Stage 9 - Besançon › Genève ,196,,,1990
08.07,3,,Stage 8 - Epinal › Besançon ,181.9,50,,1990
07.07,99,,Stage 7 (ITT) - Vittel › Epinal ,61.5,,,1990
06.07,45,,Stage 6 - Sarrebourg › Vittel ,202.5,,,1990
04.07,104,,Stage 5 - Avranches › Rouen ,301,,,1990
03.07,180,,Stage 4 - Nantes › Mont-Saint-Michel ,203,,,1990
02.07,81,,Stage 3 - Poitiers › Nantes ,233,,,1990
01.07,6,,Stage 2 (TTT) - Futuroscope › Futuroscope ,44.5,,,1990
01.07,50,,Stage 1 - Futuroscope › Futuroscope ,138.5,,,1990
30.06,106,106,Prologue - Futuroscope › Futuroscope ,6.3,,,1990
13.06 » 22.06,,,Tour de Suisse () ,,,,1990
,62,,General classification ,,5,,1990
30.05 » 06.06,,,Critérium du Dauphiné Libéré () ,,,,1990
,38,,General classification ,,5,,1990
02.06,3,,Stage 4 - Vals-les-Bains › Avignon ,183,18,,1990
09.05 » 22.05,,,Tour de Trump () ,,,,1990
19.05,2,,Stage 10 ,,18,,1990
21.04,61,,Amstel Gold Race (CDM) ,249,5,,1990
15.04,45,,Liège - Bastogne - Liège (CDM) ,256,5,,1990
