date,result ranking,general classification,race name,distance,PCS point,UCI point,year
03.06 » 05.06,,,Tour of Malopolska (2.2) ,,,,2022
04.06,DNF,,Stage 2 - Niepolomice › Nowy Targ ,141,,,2022
03.06,134,134,Stage 1 - Wieliczka › Góra Chelm ,131,,,2022
26.05 » 28.05,,,Tour of Estonia (2.1) ,,,,2022
,59,,General classification ,,,,2022
28.05,58,,Stage 2 - Tartu › Tartu ,164.8,,,2022
27.05,88,78,Stage 1 - Tallinn › Tartu ,192.6,,,2022
26.05,75,75,Prologue - Tallinn › Tallinn ,3.7,,,2022
22.05,68,,Rund um Köln (1.1) ,199.3,,,2022
30.04,5,,Grand Prix Wyszków (1.2) ,168,2,15,2022
29.04,34,,Grand Prix Nasielsk-Serock (1.2) ,140,,,2022
13.04 » 17.04,,,Belgrade Banjaluka (2.1) ,,,,2022
,5,,Points classification ,,,,2022
,51,,General classification ,,,,2022
17.04,3,,Stage 5 - Derventa › Banja Luka ,154.5,7,3,2022
16.04,20,68,Stage 4 - Doboj › Prijedor ,165.5,,,2022
15.04,87,75,Stage 3 - Bijeljina › Vlasenica ,123,,,2022
14.04,3,20,Stage 2 - Obrenovac › Bijeljina ,122,7,3,2022
13.04,8,35,Stage 1 (TTT) - Belgrade › Belgrade ,4,,,2022
27.03,71,,GP Adria Mobil (1.2) ,182.8,,,2022
24.03,67,,GP Vipava Valley & Crossborder Goriška (1.2) ,154.4,,,2022
10.03 » 13.03,,,Istarsko Proljeće - Istrian Spring Trophy (2.2) ,,,,2022
,90,,General classification ,,,,2022
13.03,2,,Stage 3 - Pazin › Umag ,114,2,3,2022
12.03,110,105,Stage 2 - Novigrad › Motovun ,175,,,2022
11.03,4,27,Stage 1 - Poreč › Funtana ,152,,,2022
10.03,29,29,Prologue - Vrsar › Vrsar ,1.5,,,2022
02.03,5,,Trofej Umag - Umag Trophy (1.2) ,154,2,15,2022
13.04 » 17.04,,,Belgrade Banjaluka (2.1),,,,2022
,5,,Points classification,,,,2022
,51,,General classification,,,,2022
17.04,3,,Stage 5 - Derventa › Banja Luka,154.5,7,3,2022
16.04,20,68,Stage 4 - Doboj › Prijedor,165.5,,,2022
15.04,87,75,Stage 3 - Bijeljina › Vlasenica,123.0,,,2022
14.04,3,20,Stage 2 - Obrenovac › Bijeljina,122.0,7,3,2022
13.04,8,35,Stage 1 (TTT) - Belgrade › Belgrade,4.0,,,2022
27.03,71,,GP Adria Mobil (1.2),182.8,,,2022
24.03,67,,GP Vipava Valley & Crossborder Goriška (1.2),154.4,,,2022
10.03 » 13.03,,,Istarsko Proljeće - Istrian Spring Trophy (2.2),,,,2022
,90,,General classification,,,,2022
13.03,2,,Stage 3 - Pazin › Umag,114.0,2,3,2022
12.03,110,105,Stage 2 - Novigrad › Motovun,175.0,,,2022
11.03,4,27,Stage 1 - Poreč › Funtana,152.0,,,2022
10.03,29,29,Prologue - Vrsar › Vrsar,1.5,,,2022
02.03,5,,Trofej Umag - Umag Trophy (1.2),154.0,2,15,2022
22.09,10,,World Championships - Mixed Relay TTT (WC),44.5,,16.67,2021
20.08 » 22.08,,,CCC Tour - Grody Piastowskie (2.2),,,,2021
22.08,DNF,,Stage 3 - Jawor › Jawor,130.5,,,2021
21.08,64,61,Stage 2 - Ostroszowice › Dzierżoniów,139.5,,,2021
20.08,5,9,Stage 1 - Polkowice › Głogów,96.0,,,2021
18.07,6,,Puchar MON (1.2),158.0,1,10,2021
14.07 » 17.07,,,Dookoła Mazowsza (2.2),,,,2021
,3,,Points classification,,,,2021
,38,,General classification,,,,2021
17.07,67,,Stage 4 - Kozienice › Kozienice,165.0,,,2021
16.07,6,6,Stage 3 - Grodzisk Mazowiecki › Grodzisk Mazowiecki,165.0,,,2021
15.07,2,4,Stage 2 - Baboszewo › Baboszewo,168.0,2,3,2021
14.07,10,13,Stage 1 - Teresin › Teresin,168.0,,,2021
11.07,48,,Visegrad 4 Bicycle Race - GP Slovakia (1.2),134.0,,,2021
10.07,81,,Visegrad 4 Kerekparverseny (1.2),157.3,,,2021
20.06,58,,National Championships Poland - Road Race (NC),187.0,,,2021
12.09 » 13.09,,,Orlen Nations Grand Prix (2.Ncup),,,,2020
,14,,General classification,,,,2020
